"Probe.set"	"Name"	"GB.acc"	"Symbol"	"Cytoband"	"C_1"	"C_2"	"C_3"	"C_4"	"C_5"	"C_6"	"C_7"	"C_8"	"C_9"	"C_10"	"C_11"	"C_12"	"C_13"	"C_14"	"DMD_4"	"DMD_5"	"DMD_6"	"DMD_7"	"DMD_10"	"DMD_11"	"DMD_12"	"DMD_13"	"DMD_14"	"DMD_15"	"DMD_16"	"DMD_17"	"DMD_18"	"DMD_19"	"DMD_20"	"DMD_21"	"DMD_22"	"DMD_23"	"DMD_24"
"652"	"205498_at"	"growth hormone receptor"	"NM_000163"	"GHR"	"Chr:5p13-p12"	7.394220352	7.505721569	7.500325203	8.987850189	8.715104103	7.569544792	7.063516617	8.406734467	7.616524696	8.79487896	8.744364738	8.52452755	8.288459778	8.012525558	8.203238487	8.249930382	7.201982498	6.887871265	7.393851757	7.238649845	8.054667473	8.009138107	6.890044689	7.28055048	6.843192577	6.286437511	7.174990177	7.980618	6.564898014	7.74271965	8.302568436	6.823281765	6.89255476
"653"	"205508_at"	"sodium channel, voltage-gated, type I, beta"	"NM_001037"	"SCN1B"	"Chr:19q13.1"	8.467354774	9.28961277	8.552613258	8.841074944	8.616482735	9.019025803	8.66946888	8.812366486	8.535048485	8.982218742	9.172531128	9.064684868	8.567678452	8.787567139	8.299771309	8.152852058	7.321822166	7.903406143	8.241042137	7.971892834	7.820672512	8.177128792	7.998029709	8.17821312	8.279065132	8.518327713	8.527209282	8.587218285	7.471948147	8.40943718	8.453547478	7.805750847	7.964866638
"654"	"205530_at"	"electron-transferring-flavoprotein dehydrogenase"	"NM_004453"	"ETFDH"	"Chr:4q32-q35"	6.614790916	6.864792824	6.68044281	6.393958569	7.679317951	6.657704353	7.305817127	8.025959969	6.744098663	7.581002235	7.431303978	7.639962196	7.448736191	6.539175034	6.951084614	7.337508678	5.83483696	6.794536591	6.52190876	6.572962761	6.694153786	6.730866909	6.183802128	6.843997002	6.348022938	5.762411594	5.77708292	6.859514713	6.1502285	7.01863718	6.794715405	6.221250057	6.903787613
"655"	"205547_s_at"	"transgelin"	"NM_003186"	"TAGLN"	"Chr:11q23.2"	7.419799328	8.566210747	8.261757851	7.058982849	9.193003654	7.536302567	7.680179596	8.997632027	8.020893097	7.83734417	7.584277153	7.321552753	8.147556305	7.149809361	8.68612957	8.231771469	7.286146641	7.787605286	9.84554863	7.735677242	8.884453773	8.077972412	8.436695099	8.012246132	7.930374622	7.93763876	9.061881065	8.905063629	7.552504539	8.785081863	8.004545212	7.648279667	8.025888443
"656"	"205573_s_at"	"sorting nexin 7"	"NM_015976"	"SNX7"	"Chr:1p21.3"	6.173114777	6.778872967	7.104663372	6.606029987	6.92240572	6.43655777	7.065378189	6.490703583	6.608467102	6.496551991	6.444621086	6.788546085	6.946412563	6.595808983	7.379383564	7.845555305	8.356687546	6.794215679	7.482151508	7.345798969	8.367292404	7.277934551	7.431715012	7.176112652	7.239562035	6.788846016	7.418511391	7.205394745	7.370846748	7.155930996	6.92235136	7.357795715	7.373148441
"657"	"205577_at"	"phosphorylase, glycogen; muscle (McArdle syndrome, glycogen storage disease type V)"	"NM_005609"	"PYGM"	"Chr:11q12-q13.2"	12.82608891	12.7415247	13.02994156	13.22357559	13.26901913	13.30961514	13.08203411	12.71183968	12.66680622	13.05021572	13.0073843	13.21454334	12.44134808	13.37918854	12.51236916	12.57872486	10.90056229	12.37072945	12.40213203	12.1245594	12.25853062	12.35039806	12.23415661	12.20762062	12.16589546	11.92970371	11.58638954	12.87550354	11.45427895	12.43740749	12.60004807	11.70995998	12.48524952
"658"	"205633_s_at"	"aminolevulinate, delta-, synthase 1"	"NM_000688"	"ALAS1"	"Chr:3p21.1"	8.285560608	8.369085312	8.36582756	7.78767395	8.748435974	7.80550766	8.262438774	8.995871544	6.981389046	8.28282547	9.432732582	8.646274567	9.046608925	7.829521656	8.627065659	8.557391167	7.579781532	8.142343521	7.228497028	8.00052166	8.692313194	7.672375679	7.721626759	8.377086639	8.634192467	7.562394142	8.078001976	8.604455948	7.887382984	8.693353653	9.109146118	7.731153965	8.085285187
"659"	"205644_s_at"	"small nuclear ribonucleoprotein polypeptide G"	"NM_003096"	"SNRPG"	"Chr:2p14"	7.299781799	8.443903923	8.071558952	7.701891899	8.830861092	7.449717522	8.089122772	8.549817085	5.69740963	8.511530876	8.278645515	8.199885368	7.978078842	7.323334694	8.78864193	8.541989326	8.889434814	7.39720583	7.642722607	7.546663761	8.748227119	7.826395035	8.08246994	8.605640411	8.36005497	7.200605869	8.733314514	8.600635529	8.131322861	8.759135246	8.787376404	7.428962708	7.574533939
"660"	"205683_x_at"	""	"NM_003294"	""	""	8.409342766	7.42735672	7.666163921	7.645998478	7.761401176	7.774079323	8.212212563	7.630887508	7.932559013	7.980428696	7.829030991	8.012085915	8.52635479	7.596891403	8.715707779	8.426768303	7.392436504	8.518861771	8.674242973	8.209383965	9.040917397	8.648637772	8.862007141	8.786577225	8.913495064	8.554805756	8.516002655	9.253138542	8.03378582	9.055827141	9.152712822	7.927321434	8.655759811
"661"	"205713_s_at"	"cartilage oligomeric matrix protein"	"NM_000095"	"COMP"	"Chr:19p13.1"	5.398228168	6.84110117	5.171216488	5.239103317	7.272340298	6.034416199	5.288653374	5.098621845	5.207623005	5.211967945	5.018418789	5.19654417	5.021600723	5.19370842	6.151421547	6.021934032	4.969751358	5.684633732	8.589250565	5.217407703	5.638342381	5.10413456	6.640733242	6.189487457	5.87286377	5.320468903	5.534318924	5.469482899	5.157517433	6.387268543	5.051645279	5.408138752	5.705839157
"662"	"205736_at"	"phosphoglycerate mutase 2 (muscle)"	"NM_000290"	"PGAM2"	"Chr:7p13-p12"	10.17568684	9.603748322	9.602078438	10.0514822	10.43633461	10.67720509	10.19770145	10.44103813	9.024253845	10.64059448	10.08770752	10.29370403	10.53059101	10.38230419	9.505402565	9.52618885	8.936740875	9.495649338	9.651849747	8.973483086	9.556848526	8.915856361	9.454900742	9.679970741	9.719522476	9.093979836	9.122851372	10.23152828	8.434017181	10.25161266	9.898104668	8.590907097	9.951210976
"663"	"205738_s_at"	"fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor)"	"NM_004102"	"FABP3"	"Chr:1p33-p32"	8.340621948	10.00808716	8.054471016	8.978555679	7.953603745	9.014572144	8.881859779	10.07086468	7.840073109	10.16987801	9.339207649	9.400616646	9.906792641	8.810661316	8.480178833	8.027997017	6.913472652	9.214576721	8.740740776	8.323045731	8.383975029	7.525417328	8.356290817	9.153964043	9.464027405	8.150888443	8.63275528	9.773155212	7.384222507	9.567220688	8.137242317	6.631013393	8.084783554
"664"	"205741_s_at"	"dystrobrevin, alpha"	"NM_001392"	"DTNA"	"Chr:18q12"	9.092823029	8.636414528	9.071310997	8.243977547	9.757777214	8.277924538	9.503131866	9.896580696	8.512835503	9.320418358	9.157973289	8.924379349	9.002106667	8.533643723	9.420448303	10.03595924	9.422884941	9.517050743	8.334101677	8.991473198	9.631162643	9.329452515	8.819093704	10.02396488	9.253602028	8.438388824	9.275568008	9.042859077	9.179746628	9.422937393	9.452266693	8.977786064	9.404047966
"665"	"205824_at"	"heat shock 27kDa protein 2"	"NM_001541"	"HSPB2"	"Chr:11q22-q23"	9.244677544	9.574256897	9.642968178	9.652966499	9.365258217	8.945119858	9.685787201	9.842824936	8.373851776	8.799320221	9.00360775	9.026524544	8.825074196	8.710355759	9.871409416	9.170704842	9.615084648	9.789588928	9.583387375	9.319705009	9.71038723	9.692270279	9.849844933	9.367521286	9.971321106	9.284304619	9.802085876	10.23192024	8.773366928	10.03746319	9.363991737	8.399103165	9.166419983
"666"	"205872_x_at"	"phosphodiesterase 4D interacting protein (myomegalin)"	"NM_022359"	"PDE4DIP"	"Chr:1q12"	10.16474628	11.13016701	11.25998402	11.51639271	10.99220753	10.60459518	11.20274734	12.15607071	9.946971893	11.73737431	11.52512836	11.37121964	11.36585522	10.43353844	10.86795044	10.63126469	10.03871059	11.50406933	10.82331371	11.34278297	11.08131695	11.48702526	11.50521755	11.17521381	11.57629871	11.2079258	11.88666439	11.80658913	10.67716885	12.03564167	11.12523556	10.30303574	11.26060581
"667"	"205883_at"	"zinc finger and BTB domain containing 16"	"NM_006006"	"ZBTB16"	"Chr:11q23.1"	8.090550423	8.748109818	8.479533195	8.711544037	8.212451935	8.82681179	10.07796574	9.713066101	9.054810524	9.564745903	10.07603073	8.673159599	8.288541794	9.182973862	8.049057961	8.793128967	9.123832703	8.170375824	8.968572617	8.325582504	8.650370598	9.403777122	8.426540375	7.415440559	7.676010132	8.387429237	8.47337532	9.200917244	8.116307259	8.765676498	9.177864075	8.43273735	7.778295517
"668"	"205913_at"	"perilipin"	"NM_002666"	"PLIN"	"Chr:15q26"	8.125650406	7.755437851	9.681548119	8.059448242	9.922145844	8.027757645	7.742898941	7.563630104	8.423102379	7.784667969	9.721662521	8.38216114	7.488812447	7.976420403	10.3932724	7.337746143	7.615209103	7.738098621	8.621251106	8.441234589	7.586595058	8.991906166	7.885539055	7.757821083	7.619043827	7.814454556	7.669033051	8.205946922	7.925244331	10.19059753	10.08395576	8.117116928	7.798128128
"669"	"205933_at"	"SET binding protein 1"	"NM_015559"	"SETBP1"	"Chr:18q21.1"	7.325951099	6.833074093	7.45223999	7.472590446	8.722009659	8.262148857	7.421515942	8.18990612	7.578136921	8.092082977	8.653249741	7.97973299	8.042695045	7.771183968	7.642420292	8.009725571	7.527728081	7.611561775	7.244763851	7.035834789	8.159900665	7.11887455	7.400102139	7.407178402	7.184080601	7.137235641	7.008580208	7.660888672	7.659821033	7.112629414	8.320215225	7.138153076	7.662356853
"670"	"205940_at"	"myosin, heavy chain 3, skeletal muscle, embryonic"	"NM_002470"	"MYH3"	"Chr:17p13.1"	5.965820313	5.406551361	5.673989773	5.482223988	6.744394779	5.29515934	7.123600483	6.785617352	5.683666706	5.625874996	5.082101822	5.270266056	5.293872833	5.704366684	9.83490181	9.941169739	11.71596622	11.50843906	9.497668266	10.75031948	10.55485821	10.79950809	10.60736275	10.810256	11.39498901	9.81341362	11.55176449	9.652727127	10.79642391	11.5054512	11.15356159	9.854477882	11.76919937
"671"	"205951_at"	"myosin, heavy chain 1, skeletal muscle, adult"	"NM_005963"	"MYH1"	"Chr:17p13.1"	9.789116859	9.524212837	12.43589592	12.93409061	12.32293606	13.29411697	11.95633507	12.0454731	11.93075943	12.27433491	12.15711784	12.00956345	12.2419157	12.3245554	11.63123798	11.50405025	9.649988174	12.16910076	11.50921535	10.35204792	11.57585907	12.61580181	10.4016552	8.484140396	10.63727951	11.72731495	10.84425449	12.1962862	10.51665974	10.8267746	11.32676601	9.309407234	11.04499435
"672"	"205960_at"	"pyruvate dehydrogenase kinase, isozyme 4"	"NM_002612"	"PDK4"	"Chr:7q21.3"	9.407559395	8.590961456	10.52499866	8.420443535	10.77321243	10.50574589	11.63930035	6.937300682	10.98773479	10.05092335	8.656563759	10.59326649	8.868890762	9.335142136	7.069651127	10.0504179	9.812918663	7.053052425	10.27543831	7.946075916	7.444777489	11.40519905	7.145630836	8.33223629	8.047514915	7.25120306	7.109516144	11.1557827	8.985840797	9.519620895	6.937888622	7.551682472	9.856980324
"673"	"205967_at"	"histone cluster 1, H4c"	"NM_003542"	"HIST1H4C"	"Chr:6p21.3"	7.796491623	7.709388733	7.525657654	7.122737408	8.299238205	7.431150913	7.503598213	8.172730446	7.433428288	8.530999184	7.935630798	7.976355553	8.344654083	6.879156113	8.539140701	8.556938171	8.276209831	8.389918327	8.088492393	7.858621597	8.934661865	7.261946201	7.707763672	8.457546234	7.744490147	8.017528534	7.572138309	7.27362442	7.984643936	7.843592644	8.420324326	8.000985146	8.328903198
"674"	"205968_at"	"potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3"	"NM_002252"	"KCNS3"	"Chr:2p24"	6.833206177	6.83432579	7.327159405	7.921955585	7.401239395	8.015309334	6.995015144	7.327855587	7.036233425	8.019583702	8.216585159	7.536249161	7.902088642	7.968766689	7.109216213	7.812868595	7.080292225	7.148464203	6.973579884	6.858172894	7.392825603	7.340711117	6.290150166	7.236296177	6.884595394	6.689225674	6.911260128	7.917631149	7.162871361	7.212713242	7.594690323	6.87355566	7.593370438
"675"	"206042_x_at"	""	"NM_022804"	""	""	8.848508835	8.28940773	8.663331985	8.578680038	9.461539268	7.722118855	8.906086922	9.024749756	7.619687557	8.279421806	8.646128654	8.759479523	8.730646133	8.213389397	9.384998322	8.700391769	8.46544075	8.964161873	8.759479523	9.082273483	8.766394615	8.839487076	9.137774467	8.480502129	9.497509956	8.248661041	9.222610474	9.523263931	8.689234734	9.673157692	9.02709198	8.514885902	9.44589138
"676"	"206057_x_at"	"sialophorin (leukosialin, CD43)"	"NM_003123"	"SPN"	"Chr:16p11.2"	8.115896225	7.708352566	8.337796211	7.784271717	6.194685936	8.229308128	7.952062607	6.083341599	8.689709663	6.569286346	6.728881359	7.127130032	6.785425663	8.188384056	6.664338112	6.196361065	7.215472221	8.009604454	7.425543785	8.362645149	6.152258396	8.291975975	7.990780354	7.41194582	7.250012398	8.485115051	7.050917149	6.816481113	7.605692863	7.234119892	6.095346451	8.388301849	7.69372797
"677"	"206059_at"	"zinc finger protein 91"	"NM_003430"	"ZNF91"	"Chr:19p13.1-p12"	8.241696358	8.139386177	7.819511414	7.820494652	10.60251999	9.150693893	8.343268394	9.021678925	7.973430634	8.609679222	8.887329102	9.111678123	9.311211586	8.839806557	8.560939789	9.193529129	8.678134918	8.236083031	8.112293243	7.246218204	9.220716476	7.225149632	7.826142788	7.652206421	7.744313717	8.087286949	7.57440424	8.359243393	7.30935955	7.931528568	8.339273453	7.571345806	8.518826485
"678"	"206061_s_at"	"Dicer1, Dcr-1 homolog (Drosophila)"	"NM_030621"	"DICER1"	"Chr:14q32.13"	7.147897243	6.438038349	6.803284645	7.035142899	8.175623894	6.921236992	6.799601555	7.650872231	6.931055069	7.263253689	7.383603573	7.653242588	6.936074257	6.876803875	7.256396294	7.95194912	7.837203979	7.00952673	6.807511806	6.391609669	8.010084152	6.367866516	6.142431259	7.678172112	6.410103798	6.12860918	6.278745651	6.464070797	7.859174252	6.442219734	7.704201698	7.114933968	7.226357937
"679"	"206093_x_at"	"tenascin XB"	"NM_007116"	"TNXB"	"Chr:6p21.3"	9.430211067	8.790902138	9.475222588	8.894648552	9.691220284	8.874651909	9.600745201	9.395771027	9.010326385	9.283434868	9.463318825	9.219755173	9.304558754	9.232154846	10.07139778	9.624110222	8.962049484	9.577897072	9.594459534	9.732251167	9.457507133	9.741985321	9.614562988	9.754852295	10.3172121	9.864600182	10.1078167	10.37300491	9.240180969	10.54327965	9.604931831	8.92683506	9.879729271
"680"	"206121_at"	"adenosine monophosphate deaminase 1 (isoform M)"	"NM_000036"	"AMPD1"	"Chr:1p13"	11.28347111	10.34816456	11.17202187	11.80514908	11.62930489	12.05323887	11.21435928	12.48471165	11.01214886	12.76433659	11.77857494	11.71691799	11.69605541	11.62827396	11.0770216	11.08354092	10.03704834	11.25303936	11.19336987	10.98045444	10.98740196	11.58029842	11.23702049	11.10416508	11.248353	10.60237312	10.66776466	12.06741905	11.04379368	10.93070221	11.25049877	10.03452396	10.95906258
"681"	"206158_s_at"	"CCHC-type zinc finger, nucleic acid binding protein"	"NM_003418"	"CNBP"	"Chr:3q21"	10.70747089	10.87645817	10.87730217	11.20511246	10.99384785	10.76505947	10.77826691	11.51135349	10.10949993	11.5304966	11.3039999	10.94536686	10.91157341	10.82107353	10.66026592	10.57995796	10.83774662	10.43707466	10.59310436	10.53316021	10.8761692	11.09872913	10.90985298	10.87747478	11.04979324	10.0810051	11.09159279	11.68384266	10.18969631	11.06884956	11.2061739	10.10437012	10.82041073
"682"	"206180_x_at"	"zinc finger protein 747"	"NM_023931"	"ZNF747"	"Chr:16p11.2"	9.415472984	9.595340729	9.660909653	9.439434052	8.729720116	9.729233742	9.671860695	8.642895699	9.76962471	8.56401062	8.783845901	9.137595177	8.84941864	9.631505013	8.603464127	8.566813469	8.396136284	9.571518898	8.770427704	9.704837799	7.863360882	9.370844841	9.423009872	9.150967598	8.594482422	9.737807274	8.65232563	8.393519402	9.289539337	8.664311409	8.41862011	9.910093307	9.183572769
"683"	"206227_at"	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"	"NM_003613"	"CILP"	"Chr:15q22"	9.520862579	8.475914955	9.39349556	8.667473793	9.019634247	8.526930809	9.390181541	9.558595657	8.949982643	9.114706039	9.130727768	8.798119545	9.711569786	8.837122917	10.07969761	10.48626041	10.04832745	9.519797325	9.381874084	10.07970524	10.28130245	9.795125008	10.04060841	9.581210136	10.33756733	9.574978828	9.337327003	9.650619507	9.843467712	10.21562099	9.723940849	9.401295662	10.17282677
"684"	"206302_s_at"	""	"NM_019094"	""	""	6.517328262	6.514169693	6.61155653	7.030220032	6.724185467	6.694639206	6.79535675	7.529943943	6.737547398	6.900452614	7.335374355	6.934111595	7.510991573	6.573444843	6.395828724	7.794344425	7.68872118	6.219138622	6.69549942	6.544631004	6.926431656	6.475876331	6.13090086	7.441357136	6.56953001	5.657256603	6.585258484	7.649912357	6.63360405	6.810924053	6.648591995	6.541081905	7.07864809
"685"	"206304_at"	"myosin binding protein H"	"NM_004997"	"MYBPH"	"Chr:1q32.1"	6.924983501	6.99182415	6.960004807	6.486885548	6.813937187	6.876285076	7.944406033	7.284534931	7.286301136	6.70819664	6.952518463	6.932499886	6.840701103	7.212894917	8.661445618	8.7957201	9.887843132	9.833832741	8.994602203	9.221861839	8.925768852	9.417415619	8.965970039	9.015846252	9.972614288	8.130601883	9.642594337	8.753373146	9.304912567	9.298601151	9.255614281	8.53774929	9.416085243
"686"	"206323_x_at"	"oligophrenin 1"	"NM_002547"	"OPHN1"	"Chr:Xq12"	11.70667171	11.74325562	12.21771812	11.72608566	10.60805511	12.42187214	11.87979507	11.04283714	12.42663383	11.14513683	11.25122833	11.75468636	11.33524036	12.22604179	10.78071499	10.40391445	11.83115482	12.26007652	11.50718117	12.27774334	9.816400528	12.0823431	11.86743927	11.97016144	11.51211643	12.25475407	11.62066841	11.15279961	11.63718987	11.53425217	10.77557278	12.7215414	11.88143539
"687"	"206328_at"	"cadherin 15, M-cadherin (myotubule)"	"NM_004933"	"CDH15"	"Chr:16q24.3"	6.725271702	6.957722187	6.154571533	6.691108227	7.327919006	6.578813553	6.586888313	6.488643169	6.068509102	6.33069706	6.320633411	6.341182232	6.328158379	5.845716	7.106827736	6.12100029	6.607039928	6.420897484	7.141724586	6.451839924	6.449993134	6.715453148	7.107661247	6.398055553	7.678679943	6.909510612	7.321541309	7.276440144	5.728138447	7.452617168	7.072270393	5.638967037	6.664721012
"688"	"206332_s_at"	"interferon, gamma-inducible protein 16"	"NM_005531"	"IFI16"	"Chr:1q22"	6.306295872	6.231232643	6.217166424	5.876796246	7.06303215	5.605360508	5.82542181	6.66043663	5.529253006	6.869403362	6.500405788	6.486886024	7.496731758	5.938606739	7.491708279	8.103632927	6.989019871	7.419205666	7.321640968	7.409995079	8.87467289	7.542205334	7.418870449	8.585614204	7.803545475	6.835085869	8.360447884	8.163303375	7.204135418	7.778723717	7.06303215	7.07262373	7.01521349
"689"	"206375_s_at"	"heat shock 27kDa protein 3"	"NM_006308"	"HSPB3"	"Chr:5q11.2"	9.55165863	8.338517189	9.956744194	10.34384441	10.21366882	9.392415047	9.874046326	10.46794987	9.151153564	10.17464542	10.45577812	9.988772392	9.854730606	9.365325928	10.21276569	10.26682472	10.68462658	10.48261261	9.957997322	10.14045811	10.60069084	10.71600151	10.39119434	10.37584782	10.92820072	9.689044952	10.74117374	10.71591854	10.00057697	10.37234211	10.33540154	10.05116558	10.43079472
"690"	"206385_s_at"	"ankyrin 3, node of Ranvier (ankyrin G)"	"NM_020987"	"ANK3"	"Chr:10q21"	8.110456467	7.967678547	8.197291374	9.190461159	9.156834602	8.235411644	8.209086418	9.186042786	8.089319229	9.309265137	9.332085609	8.821935654	8.710330009	8.439227104	8.696853638	9.052131653	8.872206688	8.821878433	8.295724869	8.474988937	9.287966728	9.350909233	8.466876984	8.975769043	9.230966568	7.871263027	8.582262993	9.581514359	9.127782822	9.068963051	9.419970512	8.177762032	9.162678719
"691"	"206394_at"	"myosin binding protein C, fast type"	"NM_004533"	"MYBPC2"	"Chr:19q13.33"	11.44574356	10.01860619	12.30259323	12.98713303	12.37207222	13.01050854	12.12220383	12.11959171	11.62867069	11.59113503	12.37719727	12.21419239	12.49673462	12.61185646	11.70361233	11.89393806	12.02572536	11.40255547	11.54978943	11.3526516	11.60824203	11.96559334	11.10557365	10.60839844	11.39829731	10.92907524	11.31059837	11.71789455	11.24969006	11.62571716	11.78745461	10.70608711	12.31555843
"692"	"206405_x_at"	"ubiquitin specific peptidase 6 (Tre-2 oncogene)"	"NM_004505"	"USP6"	"Chr:17p13"	8.240721703	8.40464592	8.681262016	9.293438911	8.83452034	8.963906288	9.310101509	9.171840668	9.506735802	9.552231789	8.447861671	9.284294128	8.351503372	8.198359489	8.525490761	9.178881645	8.716460228	8.614442825	8.871283531	8.327368736	9.832576752	9.603796005	8.600481033	8.958879471	8.255041122	8.053203583	7.784897327	8.670675278	8.497020721	8.252718925	8.442853928	8.525411606	8.376803398
"693"	"206438_x_at"	"tectonic family member 2"	"NM_024809"	"TCTN2"	"Chr:12q24.31"	9.383301735	9.423009872	10.24631023	9.540857315	7.766193867	10.01055527	9.751394272	7.77372551	10.45305443	8.340886116	8.219357491	8.902744293	8.327871323	9.954238892	7.807492733	7.839054585	8.281195641	9.949083328	9.075832367	10.26496124	7.860320091	10.34020996	9.840694427	9.440345764	8.815301895	10.17862701	8.924129486	8.54761219	9.128044128	8.946569443	8.098342896	10.63895512	9.36877346
"694"	"206461_x_at"	""	"NM_005951"	""	""	9.749379158	12.85476398	10.17195892	10.02104473	10.85362148	10.29422379	11.83325386	10.56180763	10.60955906	10.53140545	10.44359112	10.67556095	10.00648785	10.07409859	9.897544861	10.30270863	10.26388931	10.20432377	11.24472046	9.673646927	9.845497131	11.23467827	10.43850517	11.32591057	9.738397598	10.20621777	10.96769619	11.04296112	9.963665962	10.20432377	10.16095734	9.967271805	10.02212715
"695"	"206488_s_at"	"CD36 molecule (thrombospondin receptor)"	"NM_000072"	"CD36"	"Chr:7q11.2"	8.929017067	8.975779533	9.278751373	8.779618263	9.383592606	7.84913826	9.549390793	10.3164711	8.794341087	9.941309929	9.396224976	9.803598404	10.39498329	8.251138687	9.442308426	9.990398407	9.712725639	9.366006851	9.087325096	9.293469429	9.811161041	9.402696609	9.158288956	9.608691216	9.431624413	8.175141335	8.722270966	9.220475197	9.449826241	8.414993286	9.839992523	8.928699493	10.14836407
"696"	"206555_s_at"	"THUMP domain containing 1"	"NM_017736"	"THUMPD1"	"Chr:16p12.2"	5.263702869	5.449239731	5.389409542	5.548463345	6.263230801	5.483885765	5.272960186	6.365575314	5.592254162	6.411379337	6.17777729	6.02507782	5.752904415	5.570481777	6.037394047	6.333497047	6.468147278	5.622004986	5.326111317	5.246765137	6.946228027	5.297521114	5.368471622	6.066820621	5.510500908	5.236341	5.341096401	5.483294964	5.894801617	5.406990051	6.539966583	5.608040333	5.664452076
"697"	"206557_at"	"zinc finger protein 702"	"NM_024924"	"ZNF702"	"Chr:19q13.41"	5.082252502	5.429971218	5.504415512	5.204651833	4.500730515	6.035755157	5.09436655	4.707538605	5.895740032	4.970505714	5.158613682	5.022049904	4.887505054	6.031468868	4.597156048	4.933127403	5.245118141	5.693979263	5.114242077	5.710277081	4.488206863	5.430214405	5.106720924	5.4650774	4.734076977	5.215563297	4.86615324	4.735372543	5.285359383	4.86434269	4.663983345	5.803700924	5.126637936
"698"	"206559_x_at"	"eukaryotic translation elongation factor 1 alpha 1"	"NM_001403"	"EEF1A1"	"Chr:6q14.1"	13.03001308	12.77225113	13.09686565	12.11573315	13.10317802	11.80868626	13.10755539	12.5697155	12.82342052	12.25210667	12.26128387	12.3960228	12.88965225	11.29928589	13.55135822	13.41680431	13.809412	13.52634811	13.6905365	13.60903549	13.54519939	13.46605682	13.84528828	13.4781208	13.57826424	13.44981098	13.56945705	13.18730164	13.52778244	13.5712738	13.45894718	13.37144566	13.53334904
"699"	"206574_s_at"	"protein tyrosine phosphatase type IVA, member 3"	"NM_007079"	"PTP4A3"	"Chr:8q24.3"	9.109536171	10.06394958	9.13062191	9.132098198	10.24780655	9.153860092	9.645162582	9.732855797	8.496529579	9.922081947	10.05240345	9.859980583	9.984988213	9.334335327	9.528421402	9.574274063	8.043966293	9.889328957	9.030897141	8.841565132	9.527478218	8.750799179	9.198454857	10.19105244	10.00625706	8.533045769	10.35051537	9.782317162	8.878043175	9.897824287	10.10570049	9.40397644	9.178206444
"700"	"206584_at"	"lymphocyte antigen 96"	"NM_015364"	"LY96"	"Chr:8q21.11"	4.656099319	4.88946104	4.996450901	4.627142906	4.762151718	4.938721657	4.761291027	4.81734848	5.142028332	4.820151329	4.745733738	4.834218502	5.021222591	4.70462656	5.503650665	5.921265602	5.757376194	5.869429588	4.95697546	5.440788746	6.481832027	5.838510036	5.416722775	6.073752403	5.505286217	5.164726734	5.681908607	6.450222969	5.998171806	5.447017193	5.486657143	5.574247837	5.627711773
"701"	"206633_at"	"cholinergic receptor, nicotinic, alpha 1 (muscle)"	"NM_000079"	"CHRNA1"	"Chr:2q24-q32"	7.181354523	8.080574989	8.046229362	8.500839233	7.629482269	6.988269329	7.475532055	8.477343559	7.677173615	7.750513077	7.371150017	7.614230633	7.394644737	6.937560558	9.261441231	9.627099037	10.83455753	9.650120735	8.700959206	9.22700119	9.996927261	9.343486786	9.811135292	9.485733986	9.958805084	8.717925072	9.435885429	8.88780117	9.714230537	9.562170982	9.33416748	9.186114311	10.32132435
"702"	"206656_s_at"	"chromosome 20 open reading frame 3"	"BC000353"	"C20orf3"	"Chr:20p11.22-p11.21"	7.234346867	7.765328884	7.689730644	7.104033947	8.170078278	7.051413059	7.44947052	7.765328884	6.814290047	7.466273308	7.765328884	7.421522141	7.757341385	6.677184105	8.538229942	8.212538719	8.039888382	7.362911224	7.886096478	7.514630318	8.361930847	8.007015228	7.567006111	8.300122261	7.607797623	6.938105583	7.892720222	7.787687302	7.938776493	8.491930008	8.598407745	7.384605885	7.695652485
"703"	"206717_at"	"myosin, heavy chain 8, skeletal muscle, perinatal"	"NM_002472"	"MYH8"	"Chr:17p13.1"	6.355891228	5.940450191	6.28944397	7.087606907	8.488148689	6.248806	6.236237049	8.074241638	5.989737988	6.233039856	6.399950504	6.002574444	5.914248943	5.90872097	10.86762238	10.65977287	11.54108238	10.74160862	10.93167305	11.10577106	11.62521172	10.63420582	11.44730377	11.27221107	10.5894804	11.21833229	11.26122475	10.7241497	10.29828072	11.41015816	10.3945694	9.620379448	11.47546196
"704"	"206765_at"	"potassium inwardly-rectifying channel, subfamily J, member 2"	"AF153820"	"KCNJ2"	"Chr:17q23.1-q24.2"	8.804826736	7.587406635	8.879296303	8.633435249	9.852457047	8.71512413	8.391226768	9.350574493	8.528243065	8.661635399	9.0022192	9.041116714	8.970892906	8.702470779	8.461914063	8.704314232	8.945399284	8.388391495	7.968223095	8.06150341	8.674462318	7.796752453	7.744695187	8.506957054	7.6416502	7.733891487	7.347625732	8.330980301	8.536911964	8.026773453	8.704033852	8.452316284	8.116588593
